ans_id,question_id,content
1964,1964,因为癫痫病发的时候是突发性的，所以就是很容易是会导致患者是有出现意外事故的情况发生的，所以平时的时候要避免癫痫病发给自己带来的伤害的话，患者就是需要注意在生活工作有规律：不游泳、不登高、不驾驶车船及航空器。运动与休息：间歇期运动时，注意安全，出现先兆即刻卧床休息。必要时加床挡。在饮食上面要注意，清淡食物，少进辛辣饮食，禁用烟酒，以免过饱。服药要求：按时服药，不能间断。
1965,1965,脑外伤引起的癫痫病是可以治愈的，患者一旦诊断出患有癫痫病，要及时到正规医院进行检查和治疗，同时在日常生活中要做好护理工作，减少病情的发作。只要我们的癫痫病患者持之以恒的坚持治疗，家属照顾好患者的生活，帮助患者调整良好的作息习惯以及均衡的饮食习惯，就能避免病情的加重。
1966,1966,你好，1、忌食油腻肥厚，以免滋湿生痰，生热助火，加重病情。2、忌食酒类及刺激性食物。3、另外，茶、咖啡、巧克力、辛辣食物均可诱发癫痫发作，日常生活中需要注意。
1967,1967,你好，预防智力障碍的最好办法就是尽快想办法控制癫痫别再发作。癫痫病每次发作都会影响患者的记忆力、智力。建议去医院行24小时视频脑电图、核磁共振等检查，看患者到底是什么类型的癫痫，是什么原因引起的，然后根据癫痫的类型、病因选择合适的治疗方案。祝早日康复！
1968,1968,你好朋友，很高兴为您解答，根据你的描述癫痫是大脑异常，放电的过程。你家小姑子的这种情况。这个癫痫病是会损伤大脑的，而且她服用的这些药物都是镇静的，也会使人反应迟钝。
1969,1969,你好，七十味珍珠丸安神，镇静，通经活络，调和气血，醒脑开窍。用于黑白脉病、龙血不调；中风、瘫痪、半身不遂、癫痫、脑溢血、脑震荡、心脏病、高血压及神经性障碍。如有其它疑问请拨打客服咨询电话400-045-6799。祝您生活愉快！
1970,1970,经过这些年的研究，可以发现：一般的癫痫病情除了遗传性因素，就是后天脑部损伤引发的癫痫发作状况。当天气突然变冷或，变热寒冷暑热侵入体内，容易诱发癫痫病的可能性就会存在。除脑外伤外，脑肿瘤是常见原因，而过度劳累，生活起居不平衡，同样也会导致癫痫发病，任何一个单独的因素都可能导致癫痫发生。
1971,1971,癫痫患者你好，引起癫痫的原因有多种的，因此，对于这些患者来说，需要及时的注意引起癫痫的原因，如非感觉性诱因：如发热、过度换气、代谢紊乱、身体之应激反应、情感和精神紊乱、困倦、缺少睡眠、入睡、睡眠、饥饿或过饱等。强光刺激。科学家们把强光刺激造成的光污染叫做光明杀手，对癫痫患者来说，突然的闪光、眩目刺眼的光波都会造成大脑神经功能紊乱，导致发作。这些都是一些常见的癫痫发作诱因。
1972,1972,得了癫痫首先要到正规的医院接受治疗。现在很多的医院都有治疗癫痫病，但是其中不少的癫痫病诊所是浑水摸鱼的，误诊的情况很多，所以大家在治疗癫痫病的时候很容易就会受到这部分的医院的影响，导致疾病难以治愈，所以大家在治疗癫痫病的时候就应该多加注意，不要病急乱求医，选择不适合自己的医院治疗疾病。
1973,1973,你好，癫痫的治疗可分为控制发作、病因治疗、外科治疗、一般卫生及预防五个方面。其中最重要的是控制发作，目前以药物治疗为主。
1974,1974,癫痫病不是说就是手术后就一定会痊愈了，什么事情都没有的，患者癫痫术后还要继续一年左右的抗癫痫药物。认为手术以后不需服药的想法是完全错误的，服药时间至少2年，药物种类、剂量、剂型、时间的选择要严格遵医嘱，否则可能会导致癫痫复发。癫痫术后半年要去医院复查。三个月要在当地复查血常规、肝功能，防止药物对肝脏及白细胞的损害。避免因为其他原因而导致患者是有癫痫病复发的情况发生的。
1975,1975,对于因为脑水肿引发的癫痫症状，其原因往往是由于大脑当中的脑内水分增加，脑容量增大，这会促使患者的颅内压增高，非常容易对患者的大脑造成损伤，尤其是脑组织的柔软部分。而我们的脑组织一旦受伤，就非常容易引发癫痫发作。
1976,1976,你好，此病多数情况不能根治，只能控制，需要坚持用药，不要随便停药或是减量。多数情况需要长期用药的。规范治疗可以减少发作次数。常用药物有卡马西平，丙戊酸钠和癫健安片等。，在临床医生的指导下用药。注意防止劳累和感冒和避免饮酒等诱发因素。诱发癫痫的原因有很多，学习压力过大，心情不好，免疫力下降都可能导致。你平时一定要注意劳逸结合，不要压力过大，要多锻炼身体，转移注意力，保持心情舒畅。
1977,1977,你好，根据你的病情描述，癫痫是一种大脑神经元异常放电引起的意识丧失建议你平时注意放松心情饮食清淡，忌辛辣刺激的食物，避免劳累熬夜情绪激动刺激，祝你健康快乐幸福
1978,1978,癫痫患者尽量多食用含镁且低钾等食物。芹菜南瓜和苹果葡萄以及菠萝，还有小米和玉米以及红小豆和黄豆，番茄和茄子葱头都是很适合癫痫患者食用的，另外黄瓜丝瓜以及西葫芦鸭梨和豆腐干对控制癫痫发作也有所裨益，肉类方面可食用牛肝以及鸡肉，此外还可多吃谷物杂粮，多吃家常便饭同时食品注重多样化。
1979,1979,您好！盐酸氟桂利嗪胶囊可以治疗脑供血不足。【主要治疗】1。脑供血不足，椎动脉缺血，脑血栓形成后等。2。耳鸣，脑晕。3。偏头痛预防。4。癫痫辅助治疗。【用法用量】1。包括椎基地底动脉供血不全在内的中枢性眩晕及外周性眩晕，选用氟桂利嗪每日10～20mg，2～8周为1疗程。2。特发性耳鸣者，氟桂利嗪10mg，每晚1次，10天为一个疗程。3。间歇性跛行，氟桂利嗪每日10～20mg。4。偏头痛预防，氟桂利嗪5～10mg，每日两次。5。脑动脉硬化，脑梗塞恢复期；氟桂利嗪每日5～10mg。希望能帮到您！
1980,1980,这个从你的描述来看，你这个病人如果外伤前没有癫痫，而后来这个癫痫发作又与这个头部外伤有明显的时间关系，那你这个癫痫就是由于头部外伤引起。头部外伤是可以引起癫痫的。以上是对“外伤会导致癫痫病发作吗”这个问题郑州康好医生给出的建议，希望对您有帮助，祝您健康！
1981,1981,你好，这种情况相对来讲，如果是脑外伤引起的癫痫，有可能会在半年以后出现一年以后消失，如果没有消失的话，那么一般这种情况消失的可能性就不太大了。
1982,1982,你好，癫痫病人禁止食用含糖多的食物和刺激性食物，应避免食用诱发癫痫的食物，如：羊肉，狗肉，雄鸡，野鸭，鲤鱼等“发物”均不宜食用；烈酒，浓茶，咖啡应绝对禁止；胡椒、辣椒、芥末、大葱、大蒜等辛辣调味品也应适当限量。。
1983,1983,辨别一个人有没有癫痫病可以概括为：是不是癫痫；是什么类型的发作；病因是什么。每个癫痫患者的发作类型、综合征的类型都不一样，不同类型的癫痫有不同的治疗、不同的预后，要具体病人具体分析，如果有发作性症状，或者是怀疑患有癫痫，首先必须到正规医院去看癫痫专科医生，医生需要详细询问病史，并且做必要的检查，如脑电图、头颅ct、核磁共振等，确诊类型以后才能给予正确有效的癫痫治疗。
1984,1984,您好，平时一定要保持情绪的平稳，不要紧张、激动，要保持平和的心态，不要有太大的心理压力；禁止食用含糖多的食物和刺激性食物，一定要保证充足的睡眠，尽量不要从事夜班工作；避免感冒，一旦发热，一定要及时退热，高热容易诱发癫痫。按时服用抗癫痫药物，一定不要自己减药、换药，必须按照医生要求服药。
1985,1985,您好，马蹄内翻足是临床最常见的足部畸形，其特点是足的前半部内收、内翻，跟骨内翻、跖屈、跟腱挛缩呈马蹄畸形等。和遗传的原因，基因变异有关。本病根据临床表现均能作出诊断，一般不需依据x线检查确诊。正常新生儿足部x线片可见跟、距和骰骨的化骨中心。马蹄内翻足的病儿足部诸骨的骨化中心出现较晚。舟骨在3岁后方才出现，跖骨干生后骨化良好。孩子现在的情况，建议到正规的医院检查治疗，希望我的回答对您有所帮助，祝您健康。
1986,1986,医学证明，小儿癫痫发作会对患儿有不同程度的智力影响。另外，癫痫每发作一次，患者就会损失约20亿个脑细胞，当然发作次数越多，对患儿脑细胞的影响就越大。
1987,1987,癫痫发作是由于脑神经元细胞受损，导致脑内放电引起的。所以想彻底杜绝发作，必须修复受损脑神经元细胞，使脑内放电恢复平衡。目前治疗癫痫的方法是比较多，但关键是要看治疗原。要到正规医院接受治疗，查出放电的病灶。
1988,1988,你好，老年人癫痫要尽量单药治疗或者是中西结合药物治疗，这是应用抗癫痫病药的重要原则，老年人癫痫病应遵医嘱对抗癫痫病药物的剂量作适当调整。老年人代谢缓慢，药物从体内排出时间延长，抗癫痫病药物不良反应发生率较年轻人高2～3倍。平时尽量避免过重的体力劳动，过度紧张的脑力劳动，剧烈的体育运动。尽量避免精神紧张，生活要有规律性，避免登高、驾驶车辆、游泳等。独自外出时一定要随身携带“癫痫治疗卡”，以方便急救和及时与家人取得联系。
1989,1989,你好，目前该病还没有什么特效的治疗办法。癫痫的治疗可分为控制发作、病因治疗、外科治疗、一般卫生及预防五个方面。其中最重要的是控制发作，目前以药物治疗为主。
